"Game","# Owned","# Unique","# Cards","Badge Lvl","Set Price","Price Diff","Card Avg","Booster Avg","Booster %","Emote Avg","BG Avg","Avg Qty","Discount","Added","AppId"
"Starlight Inception","0","0","9","0","0.60","0.60","0.07","0.44","-528.6","2.58","1.49","29","0.30","2014-04-22","250720"
"Blade Symphony","0","0","9","0","0.59","0.59","0.07","0.04","42.9","0.06","0.05","94","0.30","2014-04-22","225600"
"Sledgehammer / Gear Grinder","0","0","5","0","0.32","0.32","0.06","0.04","33.3","0.08","0.03","45","0.16","2014-04-20","285520"
"Adventurer Manager","0","0","8","0","0.45","0.45","0.06","0.03","50.0","0.05","1.00","118","0.21","2014-04-19","280320"
"Agarest Zero","0","0","8","0","0.60","0.60","0.07","0.11","-57.1","0.61","0.33","129","0.24","2014-04-19","260130"
"Millie","0","0","6","0","0.29","0.29","0.05","0.03","40.0","0.03","0.03","195","0.13","2014-04-19","294230"
"The Last Federation","0","0","8","0","0.40","0.40","0.05","0.04","20.0","0.15","0.22","117","0.17","2014-04-18","273070"
"Always Remember Me","0","0","5","0","0.98","0.98","0.20","0.20","0.0","0.10","0.48","47","0.52","2014-04-18","291030"
"The Blackwell Legacy","0","0","6","0","0.36","0.36","0.06","0.04","33.3","0.08","0.04","142","0.16","2014-04-18","80330"
"Villagers and Heroes","0","0","10","0","0.90","0.90","0.09","0.08","11.1","0.26","0.40","43","0.39","2014-04-18","263540"
"KRUNCH","0","0","6","0","0.58","0.58","0.10","0.10","0.0","0.09","0.22","18","0.26","2014-04-18","280500"
"Aarklash: Legacy","0","0","7","0","0.35","0.35","0.05","0.04","20.0","0.04","0.06","190","0.17","2014-04-17","222640"
"FATE: Undiscovered Realms","0","0","5","0","0.49","0.49","0.10","0.13","-30.0","0.06","0.04","73","0.26","2014-04-17","276890"
"Pixel Puzzles: Japan","0","0","12","0","0.59","0.59","0.05","0.03","40.0","0.03","0.04","285","0.26","2014-04-17","284950"
"Realm of the Mad God Exalt","0","0","9","0","0.37","0.37","0.04","0.03","25.0","0.06","0.06","1594","0.17","2014-04-17","200210"
"Circuits","0","0","5","0","0.37","0.37","0.07","0.04","42.9","0.03","0.03","86","0.18","2014-04-17","282760"
"Wargame: Red Dragon","0","0","6","0","0.40","0.40","0.07","0.05","28.6","0.14","0.05","370","0.18","2014-04-17","251060"
"FootLOL: Epic Soccer League","0","0","9","0","0.40","0.40","0.04","0.03","25.0","0.05","0.03","207","0.17","2014-04-16","263740"
"Parkan 2","0","0","5","0","0.23","0.23","0.05","0.04","20.0","0.03","0.03","93","0.13","2014-04-16","289400"
"Last Knight: Rogue Rider Edition","0","0","7","0","0.33","0.33","0.05","0.04","20.0","0.08","0.04","104","0.17","2014-04-15","262210"
"Mechanic Escape","0","0","6","0","0.34","0.34","0.06","0.03","50.0","0.03","0.03","123","0.16","2014-04-15","268240"
"Dead Effect","0","0","6","0","0.35","0.35","0.06","0.04","33.3","0.03","0.03","171","0.16","2014-04-15","286040"
"Moebius: Empire Rising","0","0","7","0","0.44","0.44","0.06","0.05","16.7","0.11","0.05","68","0.21","2014-04-15","264520"
"Ground Pounders","0","0","15","0","0.48","0.48","0.03","0.02","33.3","0.04","0.03","224","0.21","2014-04-15","267730"
"Beware Planet Earth","0","0","6","0","0.41","0.41","0.07","0.05","28.6","0.06","0.04","82","0.18","2014-04-14","267340"
"Volt","0","0","5","0","0.47","0.47","0.09","0.06","33.3","0.05","0.03","59","0.23","2014-04-14","290280"
"T.E.C. 3001","0","0","5","0","0.51","0.51","0.10","0.08","20.0","0.03","0.04","41","0.26","2014-04-14","280910"
"Collapse","0","0","6","0","0.39","0.39","0.07","0.05","28.6","0.03","0.04","54","0.18","2014-04-11","289620"
"Shad'O","0","0","6","0","0.29","0.29","0.05","0.03","40.0","0.03","0.03","81","0.13","2014-04-10","215770"
"To the Moon","0","0","6","0","0.63","0.63","0.10","0.08","20.0","0.04","0.07","498","0.26","2014-04-09","206440"
"Avoid Sensory Overload","0","0","5","0","0.43","0.43","0.09","0.09","0.0","0.06","0.31","19","0.23","2014-04-08","286660"
"Guise Of The Wolf","0","0","6","0","0.63","0.63","0.11","0.33","-200.0","3.99","0.49","52","0.29","2014-04-08","259640"
"Strike Suit Zero: Director's Cut","0","0","5","0","0.48","0.48","0.10","0.16","-60.0","0.29","0.19","49","0.26","2014-04-08","288370"
"Abyss: The Wraiths of Eden","0","0","6","0","0.55","0.55","0.09","0.08","11.1","0.05","0.05","78","0.23","2014-04-07","284710"
"Halo: Spartan Assault","0","0","6","0","0.37","0.37","0.06","0.06","0.0","0.04","0.06","221","0.16","2014-04-04","277430"
"Oknytt","0","0","5","0","0.88","0.88","0.18","0.16","11.1","0.03","0.82","110","0.47","2014-04-04","286320"
"Marauder","0","0","6","0","0.33","0.33","0.05","0.05","0.0","0.05","0.04","83","0.13","2014-04-04","289600"
"FaeVerse Alchemy","0","0","12","0","0.78","0.78","0.07","0.05","28.6","0.41","0.20","95","0.37","2014-04-03","282880"
"Actual Sunlight","0","0","8","0","0.84","0.84","0.10","0.05","50.0","0.04","0.04","30","0.35","2014-04-03","288040"
"Din's Curse","0","0","8","0","0.56","0.56","0.07","0.10","-42.9","1.40","0.08","41","0.24","2014-04-03","217290"
"Platformines","0","0","6","0","0.36","0.36","0.06","0.04","33.3","0.35","0.04","103","0.16","2014-04-01","264540"
"Batman™: Arkham Origins Blackgate - Deluxe Edition","0","0","8","0","0.81","0.81","0.10","0.14","-40.0","0.08","0.30","156","0.35","2014-04-01","267490"
"Scourge: Outbreak","0","0","9","0","0.44","0.44","0.05","0.03","40.0","0.03","0.03","142","0.22","2014-04-01","227560"
"Major Mayhem","0","0","6","0","0.97","0.97","0.16","0.14","12.5","0.06","0.03","21","0.42","2014-04-01","264340"
"Door Kickers","0","0","8","0","0.32","0.32","0.04","0.03","25.0","0.05","0.04","899","0.14","2014-04-01","248610"
"Bardbarian","0","0","7","0","0.39","0.39","0.06","0.05","16.7","0.03","0.03","151","0.21","2014-03-31","269490"
"Carmageddon: Reincarnation","0","0","8","0","0.60","0.60","0.07","0.09","-28.6","0.13","0.07","166","0.24","2014-03-31","249380"
"Age of Wonders III","0","0","8","0","0.34","0.34","0.04","0.03","25.0","0.05","0.05","1777","0.14","2014-03-31","226840"
"RefleX","0","0","7","0","0.43","0.43","0.06","0.21","-250.0","0.47","0.13","42","0.21","2014-03-28","281860"
"Yet Another Zombie Defense","0","0","5","0","0.30","0.30","0.06","0.04","33.3","0.03","0.03","968","0.16","2014-03-28","270550"
"Goat Simulator","0","0","5","0","0.40","0.40","0.08","0.06","25.0","0.05","0.05","1007","0.21","2014-03-28","265930"
"Realms of Arkania 2 - Star Trail Classic","0","0","5","0","0.30","0.30","0.06","0.06","0.0","0.03","0.03","47","0.16","2014-03-28","270750"
"Realms of Arkania 3 - Shadows over Riva Classic","0","0","5","0","0.34","0.34","0.07","0.05","28.6","0.04","0.03","56","0.18","2014-03-28","270760"
"Realms of Arkania 1 - Blade of Destiny Classic","0","0","5","0","0.31","0.31","0.06","0.05","16.7","0.03","0.04","57","0.16","2014-03-28","267670"
"Fight The Dragon","0","0","7","0","0.36","0.36","0.05","0.03","40.0","0.06","0.05","182","0.17","2014-03-27","250560"
"Rust","0","0","5","0","0.49","0.49","0.10","0.08","20.0","0.05","0.05","7897","0.26","2014-03-27","252490"
"Ether One","0","0","5","0","0.38","0.38","0.08","0.08","0.0","0.17","0.05","67","0.21","2014-03-27","265950"
"Paper Dungeons","0","0","8","0","0.78","0.78","0.10","0.10","0.0","0.06","0.03","37","0.35","2014-03-26","283040"
"Mercenary Kings","0","0","7","0","0.34","0.34","0.05","0.03","40.0","0.07","0.05","199","0.17","2014-03-26","218820"
"Quest of Dungeons","0","0","8","0","0.44","0.44","0.06","0.03","50.0","0.15","0.04","98","0.21","2014-03-26","270050"
"Strategic War in Europe","0","0","9","0","0.45","0.45","0.05","0.03","40.0","0.05","0.08","81","0.22","2014-03-24","283000"
"Escape Goat 2","0","0","8","0","0.43","0.43","0.05","0.05","0.0","0.03","0.03","100","0.17","2014-03-24","255340"
"Breach & Clear","0","0","6","0","0.38","0.38","0.06","0.04","33.3","0.04","0.04","183","0.16","2014-03-22","266130"
"WazHack","0","0","10","0","0.68","0.68","0.07","0.06","14.3","0.09","0.18","43","0.30","2014-03-21","264160"
"Cloudbuilt","0","0","7","0","0.90","0.90","0.13","0.16","-23.1","0.04","0.97","54","0.45","2014-03-20","262390"
"Warlock 2: the Exiled","0","0","9","0","0.45","0.45","0.05","0.03","40.0","0.06","0.07","174","0.22","2014-03-20","205990"
"Ku: Shroud of the Morrigan","0","0","7","0","0.50","0.50","0.07","0.07","0.0","0.04","0.04","48","0.24","2014-03-19","270330"
"The Book of Legends","0","0","7","0","0.38","0.38","0.05","0.04","20.0","0.13","0.04","124","0.17","2014-03-18","277470"
"Remember Me","0","0","6","0","0.39","0.39","0.07","0.04","42.9","0.05","0.34","332","0.18","2014-03-18","228300"
"Deus Ex: The Fall","0","0","6","0","0.45","0.45","0.08","0.06","25.0","0.04","0.03","145","0.21","2014-03-18","258180"
"Meltdown","0","0","8","0","0.45","0.45","0.06","0.03","50.0","0.09","0.04","97","0.21","2014-03-17","268220"
"10 Second Ninja","0","0","5","0","0.62","0.62","0.12","0.13","-8.3","0.06","0.04","50","0.31","2014-03-17","271670"
"LYNE","0","0","5","0","0.55","0.55","0.11","0.09","18.2","0.03","0.03","348","0.29","2014-03-17","266010"
"TowerFall Ascension","0","0","8","0","0.48","0.48","0.06","0.05","16.7","0.09","0.05","194","0.21","2014-03-16","251470"
"Dragons and Titans","0","0","5","0","1.22","1.22","0.24","0.54","-125.0","0.09","0.06","88","0.63","2014-03-16","263500"
"Last Dream","0","0","8","0","0.48","0.48","0.06","0.05","16.7","0.08","0.19","76","0.21","2014-03-14","266230"
"Super Motherload","0","0","6","0","0.38","0.38","0.06","0.05","16.7","0.24","0.08","142","0.16","2014-03-12","269110"
"Constant C","0","0","8","0","0.66","0.66","0.08","0.05","37.5","0.06","0.06","20","0.28","2014-03-12","251510"
"Drox Operative","0","0","11","0","0.59","0.59","0.05","0.07","-40.0","0.16","0.23","85","0.26","2014-03-12","274480"
"Not The Robots","0","0","7","0","0.30","0.30","0.04","0.03","25.0","0.12","0.03","164","0.14","2014-03-11","257120"
"Dominique Pamplemousse","0","0","6","0","0.50","0.50","0.08","0.06","25.0","0.08","0.21","24","0.21","2014-03-11","270310"
"1954 Alcatraz","0","0","8","0","0.40","0.40","0.05","0.03","40.0","0.03","0.03","188","0.17","2014-03-11","255280"
"Rocksmith® 2014 Edition - Remastered","0","0","7","0","0.39","0.39","0.06","0.05","16.7","0.06","0.06","446","0.21","2014-03-11","221680"
"Mitsurugi Kamui Hikae","0","0","8","0","0.46","0.46","0.06","0.05","16.7","0.03","0.04","136","0.21","2014-03-10","263620"
"BlazBlue: Calamity Trigger","0","0","9","0","0.52","0.52","0.06","0.04","33.3","0.05","0.05","234","0.26","2014-03-10","263300"
"Project Zomboid","0","0","6","0","0.30","0.30","0.05","0.04","20.0","0.05","0.05","6326","0.13","2014-03-08","108600"
"Riptide GP2","0","0","10","0","0.45","0.45","0.04","0.03","25.0","0.06","0.04","83","0.17","2014-03-07","257790"
"Post Master","0","0","6","0","0.35","0.35","0.06","0.03","50.0","0.03","0.03","64","0.16","2014-03-07","275080"
"Super Toy Cars","0","0","6","0","0.37","0.37","0.06","0.05","16.7","0.04","0.04","71","0.16","2014-03-07","116100"
"MapleStory","0","0","6","0","0.36","0.36","0.06","0.06","0.0","0.07","0.06","1187","0.16","2014-03-06","216150"
"Gigantic Army","0","0","7","0","0.49","0.49","0.07","0.04","42.9","0.06","0.03","104","0.24","2014-03-06","278930"
"Diehard Dungeon","0","0","7","0","0.39","0.39","0.06","0.03","50.0","0.06","0.03","62","0.21","2014-03-05","277870"
"Tower of Guns","0","0","10","0","0.42","0.42","0.04","0.03","25.0","0.04","0.04","204","0.17","2014-03-04","266110"
"Vanguard Princess","0","0","10","0","0.79","0.79","0.08","0.08","0.0","0.05","0.15","80","0.35","2014-03-03","262150"
"One Way Heroics","0","0","5","0","0.30","0.30","0.06","0.04","33.3","0.03","0.03","194","0.16","2014-02-28","266210"
"Chuck's Challenge 3D 2020","0","0","6","0","0.55","0.55","0.09","0.07","22.2","0.20","0.10","46","0.23","2014-02-28","262590"
"Resident Evil 4","0","0","8","0","0.64","0.64","0.08","0.06","25.0","0.05","0.06","1273","0.28","2014-02-28","254700"
"Shadowgrounds: Survivor","0","0","8","0","0.39","0.39","0.05","0.03","40.0","0.03","0.10","165","0.17","2014-02-27","11200"
"The Yawhg","0","0","6","0","0.36","0.36","0.06","0.08","-33.3","0.07","0.07","141","0.16","2014-02-27","269030"
"Procyon","0","0","6","0","0.41","0.41","0.07","0.09","-28.6","0.09","0.08","65","0.18","2014-02-26","266250"
"Iron Soul","0","0","5","0","0.65","0.65","0.13","0.27","-107.7","0.08","0.18","21","0.34","2014-02-26","262080"
"Antisquad","0","0","7","0","0.38","0.38","0.05","0.06","-20.0","0.06","0.04","96","0.17","2014-02-26","268200"
"Sir, You Are Being Hunted","0","0","5","0","0.31","0.31","0.06","0.04","33.3","0.05","0.05","179","0.16","2014-02-25","242880"
"Epic Battle Fantasy 4","0","0","14","0","0.82","0.82","0.06","0.06","0.0","0.35","0.04","150","0.37","2014-02-25","265610"
"Thief","0","0","8","0","0.43","0.43","0.05","0.03","40.0","0.05","0.09","692","0.17","2014-02-25","239160"
"Ikaruga","0","0","12","0","0.57","0.57","0.05","0.10","-100.0","0.19","0.10","170","0.26","2014-02-25","253750"
"Runespell: Overture","0","0","8","0","0.43","0.43","0.05","0.05","0.0","0.04","0.03","103","0.17","2014-02-25","102200"
"Sudeki","0","0","6","0","0.61","0.61","0.10","0.11","-10.0","0.10","0.09","88","0.26","2014-02-24","233350"
"Plague Inc: Evolved","0","0","9","0","0.43","0.43","0.05","0.03","40.0","0.05","0.05","2548","0.22","2014-02-21","246620"
"BeatBlasters III","0","0","5","0","1.44","1.44","0.29","0.20","31.0","0.08","0.05","18","0.76","2014-02-21","246800"
"Rambo The Video Game","0","0","6","0","1.01","1.01","0.17","0.16","5.9","0.38","0.32","34","0.44","2014-02-21","274130"
"Burning Cars","0","0","8","0","0.73","0.73","0.09","0.06","33.3","0.05","0.03","32","0.31","2014-02-21","269430"
"Strider","0","0","9","0","0.36","0.36","0.04","0.02","50.0","0.03","0.03","722","0.17","2014-02-20","235210"
"99 Levels To Hell","0","0","5","0","0.48","0.48","0.10","0.11","-10.0","0.17","0.05","70","0.26","2014-02-20","264280"
"Wizorb","0","0","5","0","0.35","0.35","0.07","0.06","14.3","0.06","0.11","132","0.18","2014-02-18","207420"
"GunZ 2: The Second Duel","0","0","8","0","1.22","1.22","0.15","0.13","13.3","0.46","0.22","64","0.52","2014-02-18","242720"
"Dusty Revenge","0","0","5","0","0.33","0.33","0.07","0.05","28.6","0.84","0.03","57","0.18","2014-02-17","252430"
"Journal","0","0","6","0","0.57","0.57","0.10","0.16","-60.0","0.11","0.06","31","0.26","2014-02-17","261680"
"Our Darker Purpose","0","0","8","0","0.47","0.47","0.06","0.04","33.3","0.07","0.08","107","0.21","2014-02-15","262790"
"Card City Nights","0","0","5","0","0.33","0.33","0.07","0.05","28.6","0.06","0.03","96","0.18","2014-02-15","271820"
"realMyst: Masterpiece Edition","0","0","9","0","0.94","0.94","0.10","0.13","-30.0","0.05","0.08","127","0.43","2014-02-14","244430"
"LOVE","0","0","5","0","0.35","0.35","0.07","0.04","42.9","0.03","0.03","73","0.18","2014-02-14","269270"
"Edna & Harvey: Harvey's New Eyes","0","0","8","0","0.40","0.40","0.05","0.03","40.0","0.05","0.04","335","0.17","2014-02-13","219910"
"OMG Zombies!","0","0","8","0","0.59","0.59","0.07","0.04","42.9","0.06","0.09","34","0.24","2014-02-13","259870"
"Let's Sing","0","0","5","0","0.51","0.51","0.10","1.15","-1,050.0","1.45","1.18","35","0.26","2014-02-13","268260"
"Hegemony Rome: The Rise of Caesar","0","0","8","0","0.60","0.60","0.08","0.11","-37.5","0.44","0.20","56","0.28","2014-02-12","227060"
"Guilty Gear Isuka","0","0","10","0","0.85","0.85","0.09","0.18","-100.0","0.15","0.49","63","0.39","2014-02-11","267900"
"Mutant Mudds Deluxe","0","0","8","0","0.38","0.38","0.05","0.03","40.0","0.06","0.03","123","0.17","2014-02-11","247370"
"Cortex Command","0","0","6","0","0.30","0.30","0.05","0.03","40.0","0.04","0.04","593","0.13","2014-02-10","209670"
"Victory: The Age of Racing","0","0","9","0","0.48","0.48","0.05","0.05","0.0","0.14","0.15","51","0.22","2014-02-10","264120"
"Cthulhu Saves the World","0","0","8","0","0.39","0.39","0.05","0.04","20.0","0.03","0.03","346","0.17","2014-02-10","107310"
"Blacklight: Retribution","0","0","6","0","0.72","0.72","0.12","0.13","-8.3","0.07","0.19","110","0.31","2014-02-10","209870"
"Ethan: Meteor Hunter","0","0","8","0","0.39","0.39","0.05","0.03","40.0","0.03","0.03","125","0.17","2014-02-07","266330"
"Oniken","0","0","9","0","0.45","0.45","0.05","0.03","40.0","0.03","0.03","156","0.22","2014-02-07","252010"
"Little Racers STREET","0","0","12","0","0.49","0.49","0.04","0.03","25.0","0.03","0.05","172","0.21","2014-02-07","262690"
"Hero Siege","0","0","5","0","0.25","0.25","0.05","0.03","40.0","0.04","0.06","2661","0.13","2014-02-06","269210"
"Dead Man's Draw","0","0","9","0","0.84","0.84","0.09","0.08","11.1","0.04","0.05","40","0.39","2014-02-06","262450"
"Double Dragon Neon","0","0","10","0","0.55","0.55","0.06","0.04","33.3","0.04","0.22","161","0.26","2014-02-06","252350"
"Shadowgrounds","0","0","6","0","0.35","0.35","0.06","0.03","50.0","0.03","0.06","145","0.16","2014-02-06","2500"
"Probably Archery","0","0","6","0","0.37","0.37","0.06","0.06","0.0","0.06","0.06","55","0.16","2014-02-06","263420"
"Desktop Dungeons","0","0","6","0","0.34","0.34","0.06","0.06","0.0","0.05","0.16","179","0.16","2014-02-06","226620"
"Call of Duty: Ghosts - Multiplayer","0","0","11","0","0.94","0.94","0.09","0.07","22.2","0.05","0.05","252","0.47","2014-02-06","209170"
"Jets'n'Guns Gold","0","0","6","0","0.36","0.36","0.06","0.04","33.3","0.09","0.04","152","0.16","2014-02-05","262260"
"Aqua Kitty - Milk Mine Defender","0","0","6","0","0.45","0.45","0.07","0.08","-14.3","0.32","0.05","60","0.18","2014-02-03","263880"
"FX Football - The Manager for Every Football Fan","0","0","8","0","0.61","0.61","0.08","0.09","-12.5","0.51","0.69","44","0.28","2014-01-31","265400"
"Octodad: Dadliest Catch","0","0","6","0","0.41","0.41","0.07","0.04","42.9","0.19","0.05","211","0.18","2014-01-30","224480"
"A-men","0","0","6","0","1.13","1.13","0.19","0.11","42.1","0.07","0.04","17","0.50","2014-01-29","264460"
"Saturday Morning RPG","0","0","8","0","0.39","0.39","0.05","0.03","40.0","0.06","0.03","167","0.17","2014-01-29","263320"
"Broken Age","0","0","8","0","0.37","0.37","0.05","0.04","20.0","0.04","0.04","725","0.17","2014-01-28","232790"
"Paper Sorcerer","0","0","6","0","0.37","0.37","0.06","0.05","16.7","0.69","0.04","127","0.16","2014-01-28","263560"
"Teslagrad","0","0","14","0","0.54","0.54","0.04","0.02","50.0","0.05","0.03","285","0.24","2014-01-28","249590"
"Sparkle 2 Evo","0","0","6","0","0.30","0.30","0.05","0.03","40.0","0.03","0.03","197","0.13","2014-01-27","253650"
"Shelter 1","0","0","5","0","0.45","0.45","0.09","0.06","33.3","0.05","0.04","163","0.23","2014-01-23","244710"
"Kingdom Rush","0","0","5","0","0.45","0.45","0.09","0.07","22.2","0.04","0.06","250","0.23","2014-01-23","246420"
"Nation Red","0","0","7","0","0.34","0.34","0.05","0.03","40.0","0.05","0.04","205","0.17","2014-01-22","39800"
"Angry Video Game Nerd Adventures","0","0","6","0","0.69","0.69","0.12","0.16","-33.3","0.07","0.05","146","0.31","2014-01-22","237740"
"KickBeat Steam Edition","0","0","7","0","0.37","0.37","0.05","0.03","40.0","0.03","0.05","142","0.17","2014-01-20","255370"
"SpellForce 2 - Demons of the Past","0","0","8","0","0.61","0.61","0.08","0.08","0.0","0.06","0.31","87","0.28","2014-01-20","245050"
"Dementium II HD","0","0","12","0","0.50","0.50","0.04","0.03","25.0","0.03","0.12","156","0.21","2014-01-17","217100"
"Violett","0","0","6","0","0.35","0.35","0.06","0.04","33.3","0.03","0.03","148","0.16","2014-01-17","257830"
"Loren The Amazon Princess","0","0","5","0","0.45","0.45","0.09","0.09","0.0","0.10","0.09","129","0.23","2014-01-15","257970"
"The Banner Saga","0","0","8","0","0.36","0.36","0.04","0.04","0.0","0.05","0.05","641","0.14","2014-01-15","237990"
"Legends of Dawn","0","0","9","0","0.90","0.90","0.10","0.21","-110.0","0.18","0.08","35","0.43","2014-01-15","234980"
"Spiral Knights","0","0","12","0","1.08","1.08","0.09","0.08","11.1","0.08","0.07","59","0.47","2014-01-14","99900"
"Galcon Legends","0","0","8","0","0.47","0.47","0.06","0.06","0.0","0.09","0.03","103","0.21","2014-01-14","201040"
"War of the Human Tanks","0","0","12","0","0.63","0.63","0.05","0.04","20.0","0.31","0.09","82","0.26","2014-01-10","263400"
"Freedom Fall","0","0","8","0","0.52","0.52","0.07","0.07","0.0","0.28","0.05","71","0.24","2014-01-10","262770"
"3089 -- Futuristic Action RPG","0","0","8","0","0.50","0.50","0.06","0.04","33.3","0.03","0.03","92","0.21","2014-01-10","263360"
"CONSORTIUM","0","0","6","0","0.34","0.34","0.06","0.04","33.3","0.04","0.04","196","0.16","2014-01-08","264240"
"Deadly 30","0","0","7","0","0.34","0.34","0.05","0.03","40.0","0.03","0.03","165","0.17","2014-01-08","264730"
"RPG Maker VX Ace","0","0","5","0","0.31","0.31","0.06","0.05","16.7","0.05","0.05","198","0.16","2014-01-07","220700"
"Unearthed: Trail of Ibn Battuta - Episode 1 - Gold Edition","0","0","6","0","0.48","0.48","0.08","0.05","37.5","0.05","0.03","42","0.21","2014-01-03","263680"
"3079 -- Block Action RPG","0","0","6","0","0.63","0.63","0.11","0.08","27.3","0.30","0.03","49","0.29","2014-01-03","259620"
"Spacebase DF-9","0","0","6","0","0.34","0.34","0.06","0.03","50.0","0.08","0.05","154","0.16","2013-12-23","246090"
"Democracy 3","0","0","6","0","0.32","0.32","0.05","0.04","20.0","0.05","0.06","307","0.13","2013-12-23","245470"
"The Testament of Sherlock Holmes","0","0","8","0","0.40","0.40","0.05","0.05","0.0","0.07","0.13","187","0.17","2013-12-23","205650"
"How to Survive","0","0","5","0","0.32","0.32","0.06","0.04","33.3","0.04","0.04","448","0.16","2013-12-21","250400"
"Tiny Thief","0","0","6","0","1.03","1.03","0.17","N/A","0.0","0.84","0.71","53","0.44","2013-12-20","257080"
"Football Manager 2014","0","0","9","0","0.43","0.43","0.05","0.04","20.0","0.05","0.05","199","0.22","2013-12-20","231670"
"Unepic","0","0","6","0","0.32","0.32","0.05","0.04","20.0","0.05","0.04","282","0.13","2013-12-19","233980"
"Cargo Commander","0","0","5","0","0.33","0.33","0.07","0.04","42.9","0.05","0.03","37","0.18","2013-12-18","220460"
"Ballpoint Universe: Infinite","0","0","11","0","0.56","0.56","0.05","0.05","0.0","0.03","0.05","115","0.26","2013-12-18","259390"
"Zigfrak","0","0","10","0","2.43","2.43","0.24","0.35","-45.8","0.10","5.19","20","1.04","2013-12-18","259430"
"The Typing of The Dead: Overkill","0","0","10","0","0.43","0.43","0.04","0.03","25.0","0.06","0.05","177","0.17","2013-12-17","246580"
"Small World","0","0","6","0","0.32","0.32","0.05","0.08","-60.0","0.04","0.04","159","0.13","2013-12-16","235620"
"Blockland","0","0","5","0","0.58","0.58","0.12","0.10","16.7","0.52","0.07","141","0.31","2013-12-16","250340"
"Intake","0","0","6","0","0.91","0.91","0.15","0.15","0.0","0.04","0.76","60","0.39","2013-12-16","237760"
"Dino D-Day","0","0","7","0","0.35","0.35","0.05","0.03","40.0","0.04","0.03","442","0.17","2013-12-16","70000"
"March of War","0","0","12","0","1.46","1.46","0.12","0.14","-16.7","0.95","1.08","41","0.63","2013-12-14","234310"
"Stick It To The Man!","0","0","7","0","0.37","0.37","0.05","0.04","20.0","0.08","0.14","113","0.17","2013-12-13","251830"
"Velocity®Ultra","0","0","9","0","0.36","0.36","0.04","0.03","25.0","0.03","0.04","154","0.17","2013-12-12","244890"
"FATE","0","0","6","0","0.37","0.37","0.06","0.05","16.7","0.05","0.05","261","0.16","2013-12-12","246840"
"Blood Knights","0","0","6","0","0.36","0.36","0.06","0.04","33.3","0.04","0.04","146","0.16","2013-12-12","258220"
"FortressCraft Evolved","0","0","6","0","0.34","0.34","0.06","0.03","50.0","0.05","0.05","191","0.16","2013-12-12","254200"
"Nimble Quest","0","0","10","0","0.66","0.66","0.07","0.06","14.3","0.17","0.06","57","0.30","2013-12-11","259780"
"Speedball 2 HD","0","0","9","0","0.46","0.46","0.05","0.03","40.0","0.03","0.03","99","0.22","2013-12-10","251690"
"Bloody Trapland","0","0","6","0","0.34","0.34","0.06","0.03","50.0","0.05","0.04","335","0.16","2013-12-10","257750"
"Race The Sun","0","0","6","0","0.34","0.34","0.06","0.04","33.3","0.03","0.03","227","0.16","2013-12-10","253030"
"Zombie Tycoon 2: Brainhov's Revenge","0","0","7","0","0.54","0.54","0.08","0.05","37.5","0.06","0.13","73","0.28","2013-12-09","252270"
"Sang-Froid - Tales of Werewolves","0","0","5","0","0.34","0.34","0.07","0.06","14.3","0.05","0.05","81","0.18","2013-12-09","227220"
"Demonicon","0","0","9","0","0.48","0.48","0.05","0.04","20.0","0.06","0.11","153","0.22","2013-12-09","215630"
"MURI","0","0","5","0","0.42","0.42","0.08","0.09","-12.5","0.06","0.05","40","0.21","2013-12-07","267360"
"Gomo","0","0","6","0","0.28","0.28","0.05","0.03","40.0","0.03","0.03","292","0.13","2013-12-06","265330"
"Shufflepuck Cantina Deluxe","0","0","9","0","0.41","0.41","0.05","0.03","40.0","0.03","0.03","118","0.22","2013-12-06","259510"
"Real World Racing","0","0","6","0","0.38","0.38","0.06","0.05","16.7","0.10","0.04","83","0.16","2013-12-06","253470"
"Wooden Sen'SeY","0","0","6","0","0.42","0.42","0.07","0.05","28.6","0.15","0.04","42","0.18","2013-12-06","259830"
"Oozi: Earth Adventure","0","0","6","0","0.33","0.33","0.06","0.03","50.0","0.04","0.03","110","0.16","2013-12-05","257990"
"SteamWorld Dig","0","0","6","0","0.30","0.30","0.05","0.04","20.0","0.04","0.03","410","0.13","2013-12-05","252410"
"Gravity Badgers","0","0","6","0","0.35","0.35","0.06","0.04","33.3","0.03","0.04","55","0.16","2013-12-05","267060"
"Ragnarok Online - Free to Play - European Version","0","0","8","0","1.73","1.73","0.22","0.14","36.4","0.63","0.20","39","0.77","2013-12-04","250740"
"The Cat Lady","0","0","9","0","0.43","0.43","0.05","0.04","20.0","0.04","0.07","519","0.22","2013-12-04","253110"
"Finding Teddy","0","0","6","0","0.34","0.34","0.06","0.05","16.7","0.08","0.03","133","0.16","2013-12-04","259600"
"Tiny Barbarian DX","0","0","6","0","0.51","0.51","0.09","0.05","44.4","0.14","2.53","45","0.23","2013-12-03","253350"
"Vector","0","0","5","0","0.60","0.60","0.12","0.12","0.0","0.63","0.04","89","0.31","2013-12-03","248970"
"Draw a Stickman: EPIC","0","0","6","0","0.37","0.37","0.06","0.04","33.3","0.03","0.03","132","0.16","2013-12-03","248650"
"Takedown: Red Sabre","0","0","5","0","0.42","0.42","0.08","0.06","25.0","0.08","0.04","136","0.21","2013-12-02","236510"
